Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,0.20588235294117646,A30,A42,0.15758776273797734,A61,A72,0.0,A92,A101,1.0,A122,0.125,A143,A151,0.0,A173,0.0,A191,A201
A14,0.5147058823529411,A32,A41,0.1275998679432156,A63,A73,1.0,A93,A101,1.0,A123,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A13,0.29411764705882354,A32,A43,0.2697259821723341,A61,A74,1.0,A93,A101,0.3333333333333333,A123,0.10714285714285714,A141,A152,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A49,0.043303620556839444,A62,A74,0.6666666666666666,A93,A101,1.0,A121,0.35714285714285715,A143,A152,0.0,A172,0.0,A191,A201
A11,0.16176470588235295,A34,A42,0.06756905469351822,A61,A75,1.0,A93,A101,1.0,A123,0.44642857142857145,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A12,0.11764705882352941,A34,A43,0.18284362275778585,A61,A73,0.0,A92,A101,0.0,A121,0.07142857142857142,A143,A152,0.0,A172,0.0,A191,A201
A12,0.29411764705882354,A32,A40,0.0523275008253549,A61,A72,1.0,A93,A101,0.0,A122,0.125,A143,A152,0.0,A173,0.0,A191,A201
A11,0.38235294117647056,A32,A42,0.1855397821063057,A64,A75,1.0,A92,A101,1.0,A122,0.6785714285714286,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A14,0.16176470588235295,A33,A42,0.039066798723451084,A64,A74,0.6666666666666666,A92,A101,0.3333333333333333,A122,0.19642857142857142,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A34,A40,0.05023660173874766,A63,A73,1.0,A93,A101,1.0,A121,0.44642857142857145,A143,A152,0.0,A173,0.0,A192,A201
A12,0.029411764705882353,A33,A40,0.0527676901067459,A61,A71,1.0,A93,A101,1.0,A122,0.5,A143,A152,0.0,A174,0.0,A192,A201
A14,0.11764705882352941,A32,A43,0.15555188731154396,A61,A73,0.3333333333333333,A93,A101,1.0,A123,0.5892857142857143,A143,A152,0.0,A173,0.0,A192,A201
A14,0.29411764705882354,A32,A40,0.1929679762297788,A61,A75,1.0,A92,A102,1.0,A124,0.7678571428571429,A143,A153,0.0,A173,0.0,A192,A201
A14,0.08823529411764706,A32,A40,0.06426763508308572,A62,A73,0.6666666666666666,A93,A101,0.3333333333333333,A121,0.2857142857142857,A143,A151,0.0,A172,0.0,A191,A202
A14,0.029411764705882353,A32,A40,0.17981732144822274,A61,A73,0.3333333333333333,A93,A103,0.6666666666666666,A122,0.125,A143,A151,0.0,A173,0.0,A191,A201
A14,0.11764705882352941,A34,A43,0.0926598437328051,A61,A75,0.3333333333333333,A93,A101,0.3333333333333333,A124,0.125,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.3382352941176471,A30,A49,0.4439308902828216,A61,A75,0.3333333333333333,A92,A101,1.0,A124,0.4107142857142857,A143,A153,0.3333333333333333,A174,0.0,A192,A201
A14,0.029411764705882353,A34,A43,0.054308352591614394,A62,A73,0.0,A92,A101,0.0,A122,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.029411764705882353,A32,A43,0.006492791900517223,A65,A75,1.0,A93,A101,1.0,A122,0.3392857142857143,A143,A152,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A34,A40,0.10300429184549356,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A121,0.35714285714285715,A143,A151,0.3333333333333333,A172,1.0,A191,A202
A11,0.29411764705882354,A32,A42,0.1510949708374601,A65,A73,0.3333333333333333,A94,A101,1.0,A123,0.017857142857142856,A143,A152,0.0,A173,0.0,A191,A201
A12,0.47058823529411764,A32,A42,0.48332783096731596,A62,A72,1.0,A93,A102,0.0,A124,0.17857142857142858,A143,A151,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A42,0.07345658633212282,A61,A74,1.0,A93,A101,0.6666666666666666,A122,0.375,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.20588235294117646,A32,A43,0.057829866842742376,A61,A75,1.0,A94,A103,0.3333333333333333,A121,0.23214285714285715,A143,A152,0.0,A172,0.0,A191,A201
A13,0.029411764705882353,A34,A40,0.05904038736656762,A62,A75,0.3333333333333333,A91,A101,1.0,A123,0.16071428571428573,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A11,0.29411764705882354,A32,A40,0.15808297567954221,A61,A72,1.0,A92,A101,0.0,A122,0.14285714285714285,A143,A152,0.0,A173,0.0,A191,A201
A11,0.47058823529411764,A32,A41,0.2884890502916254,A61,A75,0.3333333333333333,A93,A101,1.0,A124,0.4107142857142857,A143,A153,0.0,A173,1.0,A191,A201
A13,0.07352941176470588,A32,A43,0.04820072631231429,A62,A75,0.3333333333333333,A91,A101,1.0,A121,0.5357142857142857,A143,A152,0.0,A173,0.0,A191,A201
A12,0.29411764705882354,A34,A43,0.05315285572796302,A62,A72,1.0,A93,A101,1.0,A124,0.3392857142857143,A141,A152,0.3333333333333333,A173,1.0,A191,A201
A11,0.29411764705882354,A32,A40,0.05265764278639815,A61,A72,1.0,A92,A101,1.0,A122,0.08928571428571429,A143,A151,0.0,A173,0.0,A191,A201
A14,0.08823529411764706,A32,A40,0.05827005612413338,A65,A73,1.0,A93,A103,1.0,A122,0.14285714285714285,A143,A152,0.0,A172,0.0,A191,A201
A13,0.16176470588235295,A34,A41,0.11609992296687575,A63,A73,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.30357142857142855,A143,A152,0.0,A173,0.0,A192,A201
A12,0.16176470588235295,A31,A40,0.36315615714757343,A62,A71,0.0,A93,A101,0.3333333333333333,A122,0.26785714285714285,A143,A152,0.0,A174,1.0,A192,A201
A14,0.29411764705882354,A32,A43,0.06399251678221635,A61,A73,1.0,A94,A101,0.3333333333333333,A122,0.16071428571428573,A143,A152,0.0,A173,0.0,A191,A201
A14,0.5147058823529411,A32,A41,0.4587872785297678,A62,A75,1.0,A93,A101,0.3333333333333333,A123,0.4642857142857143,A143,A152,0.0,A174,0.0,A192,A201
A11,0.11764705882352941,A32,A40,0.028007043028502255,A61,A74,1.0,A93,A101,0.3333333333333333,A121,0.125,A143,A152,0.0,A173,0.0,A191,A201
A14,0.47058823529411764,A32,A41,0.24408495653130846,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A124,0.23214285714285715,A143,A153,0.0,A174,0.0,A192,A201
A13,0.16176470588235295,A32,A49,0.1340926598437328,A61,A74,0.3333333333333333,A93,A101,1.0,A122,0.125,A143,A151,0.0,A173,0.0,A192,A201
A12,0.11764705882352941,A33,A43,0.018432926158248045,A61,A73,1.0,A94,A102,1.0,A121,0.017857142857142856,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A40,0.1103224386486189,A65,A72,1.0,A93,A101,0.0,A122,0.625,A143,A152,0.0,A173,0.0,A191,A201
A11,0.029411764705882353,A34,A40,0.019753494002421042,A61,A74,1.0,A92,A101,0.6666666666666666,A122,0.32142857142857145,A143,A152,0.3333333333333333,A173,0.0,A191,A202
A11,0.029411764705882353,A34,A40,0.061131286453174866,A61,A72,0.3333333333333333,A93,A101,1.0,A121,0.375,A143,A152,0.0,A172,1.0,A191,A202
A14,0.47058823529411764,A34,A42,0.37839771101573677,A61,A72,0.3333333333333333,A92,A101,1.0,A122,0.07142857142857142,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A11,0.029411764705882353,A32,A40,0.05243754814570265,A62,A75,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.42857142857142855,A143,A152,0.0,A173,0.0,A192,A201
A14,0.029411764705882353,A34,A43,0.024760647078243644,A65,A75,1.0,A93,A101,1.0,A124,0.30357142857142855,A143,A153,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A45,0.28925938153405967,A61,A75,0.6666666666666666,A93,A101,1.0,A124,0.44642857142857145,A143,A153,0.3333333333333333,A173,0.0,A191,A201
A11,0.20588235294117646,A32,A43,0.16176956091119182,A61,A73,0.3333333333333333,A92,A101,0.3333333333333333,A121,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A11,0.6470588235294118,A30,A42,0.37795752173434577,A61,A73,0.6666666666666666,A93,A101,1.0,A124,0.6071428571428571,A143,A153,0.3333333333333333,A173,1.0,A191,A201
A14,0.29411764705882354,A32,A41,0.17816661164300648,A62,A74,0.6666666666666666,A92,A101,1.0,A123,0.07142857142857142,A143,A152,0.0,A173,0.0,A191,A201
A12,0.20588235294117646,A32,A43,0.04748541873005392,A61,A73,1.0,A92,A103,1.0,A121,0.125,A143,A152,0.0,A172,1.0,A191,A201
A12,0.3235294117647059,A32,A41,0.4245625619016177,A61,A72,0.3333333333333333,A93,A101,0.6666666666666666,A123,0.19642857142857142,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.16176470588235295,A34,A46,0.07054033234290745,A62,A73,1.0,A92,A101,0.6666666666666666,A123,0.21428571428571427,A143,A152,0.0,A173,0.0,A191,A201
A14,0.0,A34,A43,0.06894464619786508,A61,A74,0.3333333333333333,A93,A101,0.0,A121,0.4107142857142857,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A11,0.47058823529411764,A32,A43,0.11290855067679102,A61,A73,1.0,A91,A101,1.0,A123,0.21428571428571427,A143,A151,0.0,A173,0.0,A191,A201
A11,0.029411764705882353,A32,A40,0.022669747991636402,A61,A72,0.6666666666666666,A93,A101,1.0,A121,0.39285714285714285,A143,A152,0.0,A172,1.0,A192,A201
A12,0.47058823529411764,A32,A46,0.11131286453174866,A61,A74,0.6666666666666666,A93,A101,0.0,A123,0.23214285714285715,A143,A152,0.3333333333333333,A173,1.0,A191,A201
A12,0.16176470588235295,A32,A40,0.13101133487399583,A62,A73,0.3333333333333333,A92,A101,1.0,A123,0.16071428571428573,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A14,0.11764705882352941,A33,A41,0.06894464619786508,A61,A73,1.0,A94,A101,1.0,A121,0.39285714285714285,A143,A151,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A43,0.05838010344448113,A62,A74,1.0,A94,A101,0.6666666666666666,A122,0.125,A143,A152,0.0,A173,0.0,A192,A201
A14,0.29411764705882354,A32,A43,0.15709254979641246,A65,A72,1.0,A93,A101,0.3333333333333333,A123,0.10714285714285714,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A13,0.25,A34,A46,0.11384395289974689,A61,A72,0.3333333333333333,A91,A101,0.0,A123,0.25,A143,A151,0.0,A173,0.0,A191,A201
A11,0.029411764705882353,A32,A40,0.061846594035435236,A65,A71,1.0,A92,A101,0.6666666666666666,A122,1.0,A143,A152,0.0,A174,0.0,A192,A201
A12,0.20588235294117646,A34,A42,0.18498954550456698,A61,A75,0.6666666666666666,A92,A101,1.0,A122,0.32142857142857145,A143,A152,0.0,A173,0.0,A192,A201
A11,0.6470588235294118,A32,A40,0.4133927588863211,A61,A75,1.0,A93,A101,1.0,A124,0.4107142857142857,A141,A153,0.0,A174,0.0,A191,A201
A13,0.20588235294117646,A32,A42,0.15401122482667548,A61,A72,0.0,A92,A101,0.0,A122,0.4642857142857143,A142,A152,0.0,A172,0.0,A191,A201
A12,0.11764705882352941,A32,A43,0.0706503796632552,A61,A72,0.0,A94,A101,0.0,A121,0.07142857142857142,A143,A151,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A33,A40,0.09805216242984484,A61,A75,1.0,A93,A101,1.0,A124,0.7321428571428571,A143,A153,0.3333333333333333,A173,0.0,A192,A201
A11,0.38235294117647056,A32,A42,0.33564432706063607,A65,A75,1.0,A93,A101,1.0,A122,0.21428571428571427,A143,A152,0.0,A173,0.0,A191,A201
A13,0.20588235294117646,A32,A42,0.14383184769450863,A61,A73,0.3333333333333333,A93,A101,0.0,A121,0.26785714285714285,A143,A152,0.0,A172,1.0,A191,A201
A14,0.11764705882352941,A34,A40,0.05529877847474414,A61,A75,1.0,A93,A101,1.0,A121,0.75,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.29411764705882354,A33,A40,0.059590623968306375,A61,A71,1.0,A93,A101,0.3333333333333333,A121,0.42857142857142855,A143,A153,0.3333333333333333,A173,1.0,A191,A201
A14,0.29411764705882354,A34,A40,0.09750192582810609,A61,A73,1.0,A92,A101,1.0,A123,0.32142857142857145,A143,A152,0.0,A173,0.0,A192,A201
A14,0.29411764705882354,A32,A43,0.07164080554638494,A61,A74,0.6666666666666666,A93,A101,0.0,A123,0.23214285714285715,A141,A152,0.0,A173,1.0,A191,A201
A11,0.11764705882352941,A31,A43,0.020688896225376913,A61,A73,1.0,A92,A101,1.0,A121,0.08928571428571429,A141,A152,0.0,A172,0.0,A191,A201
A14,0.6470588235294118,A34,A41,0.473643666776714,A65,A74,0.3333333333333333,A93,A101,0.0,A124,0.2857142857142857,A143,A153,0.3333333333333333,A173,0.0,A192,A201
A14,0.11764705882352941,A34,A45,0.041047650489710576,A65,A74,1.0,A92,A101,1.0,A121,0.07142857142857142,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.029411764705882353,A31,A43,0.08253549026081215,A63,A75,0.3333333333333333,A93,A101,1.0,A122,0.4642857142857143,A141,A152,0.0,A172,1.0,A191,A201
A11,0.6470588235294118,A32,A43,0.3713546825134808,A61,A74,0.0,A94,A103,0.0,A121,0.26785714285714285,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.11764705882352941,A34,A40,0.09601628700341147,A62,A72,1.0,A93,A101,0.0,A123,0.14285714285714285,A143,A152,0.0,A173,0.0,A191,A201
A12,0.07352941176470588,A32,A46,0.05221745350500715,A61,A74,1.0,A92,A101,1.0,A122,0.8571428571428571,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A12,0.11764705882352941,A32,A43,0.059480576647958625,A61,A72,0.3333333333333333,A93,A101,0.0,A123,0.05357142857142857,A142,A152,0.0,A173,0.0,A191,A201
A12,0.20588235294117646,A30,A40,0.11158798283261803,A62,A72,0.6666666666666666,A92,A101,0.6666666666666666,A123,0.16071428571428573,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.25,A30,A40,0.26152745680642675,A65,A73,0.0,A92,A101,1.0,A122,0.17857142857142858,A141,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.29411764705882354,A31,A42,0.18168812589413447,A61,A74,0.6666666666666666,A93,A101,1.0,A123,0.14285714285714285,A141,A152,0.0,A173,0.0,A191,A201
A12,0.20588235294117646,A34,A42,0.09232970177176186,A61,A72,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.21428571428571427,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.29411764705882354,A32,A41,0.14933421371189612,A65,A75,1.0,A93,A101,1.0,A124,0.5357142857142857,A141,A153,0.0,A173,1.0,A192,A201
A11,0.29411764705882354,A31,A43,0.0713106635853417,A61,A74,1.0,A93,A103,1.0,A123,0.08928571428571429,A141,A151,0.0,A172,0.0,A191,A201
A13,0.029411764705882353,A33,A43,0.023825244855287774,A61,A72,0.3333333333333333,A92,A101,0.0,A122,0.17857142857142858,A141,A152,0.0,A173,0.0,A191,A201
A12,0.47058823529411764,A32,A40,0.6679322108506658,A65,A73,0.0,A93,A101,1.0,A124,0.32142857142857145,A143,A153,0.0,A173,0.0,A192,A201
A12,0.29411764705882354,A33,A49,0.24551557169582922,A65,A73,1.0,A93,A101,0.3333333333333333,A122,0.32142857142857145,A141,A152,0.3333333333333333,A174,0.0,A192,A201
A12,0.29411764705882354,A33,A43,0.07169582920655881,A62,A74,0.6666666666666666,A92,A101,0.3333333333333333,A122,0.07142857142857142,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A11,0.11764705882352941,A32,A40,0.061736546715087486,A61,A74,0.3333333333333333,A91,A101,0.6666666666666666,A123,0.30357142857142855,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A43,0.12809508088478044,A64,A75,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.26785714285714285,A143,A152,0.0,A173,0.0,A191,A201
A12,0.6470588235294118,A32,A43,0.205183228788379,A65,A74,1.0,A93,A101,0.0,A123,0.39285714285714285,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A11,0.6470588235294118,A32,A43,0.358093980411577,A61,A73,0.6666666666666666,A92,A101,0.3333333333333333,A123,0.21428571428571427,A143,A152,0.0,A173,0.0,A192,A201
A11,0.29411764705882354,A32,A42,0.1641906019588423,A61,A72,1.0,A92,A101,1.0,A121,0.07142857142857142,A143,A151,0.0,A172,0.0,A192,A201
A14,0.38235294117647056,A34,A43,0.3138549576317817,A61,A74,0.6666666666666666,A93,A102,0.3333333333333333,A123,0.3392857142857143,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A41,0.2851876306811929,A65,A71,0.3333333333333333,A92,A101,1.0,A122,0.125,A143,A151,0.0,A174,0.0,A192,A201
A11,0.16176470588235295,A32,A49,0.03059315505667437,A61,A73,1.0,A92,A101,1.0,A122,0.05357142857142857,A143,A152,0.0,A172,0.0,A191,A201
A12,0.07352941176470588,A32,A43,0.045779685264663805,A61,A75,1.0,A93,A101,1.0,A123,0.14285714285714285,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.16176470588235295,A34,A42,0.13965004952129415,A61,A74,0.3333333333333333,A92,A102,0.6666666666666666,A123,0.08928571428571429,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A43,0.14746340926598436,A61,A74,0.3333333333333333,A92,A101,0.0,A121,0.14285714285714285,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A46,0.09227467811158799,A65,A73,0.6666666666666666,A92,A101,0.3333333333333333,A123,0.25,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.47058823529411764,A34,A40,0.14141080664685815,A61,A72,1.0,A91,A101,1.0,A123,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A48,0.03780125453945196,A61,A72,1.0,A94,A101,0.6666666666666666,A123,0.14285714285714285,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A12,0.20588235294117646,A34,A40,0.044349070100143065,A61,A75,0.6666666666666666,A93,A103,0.6666666666666666,A121,0.19642857142857142,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.11764705882352941,A34,A40,0.1581379993397161,A61,A72,0.0,A93,A101,0.6666666666666666,A121,0.5357142857142857,A141,A152,0.3333333333333333,A172,1.0,A191,A201
A14,0.07352941176470588,A32,A42,0.06261692527786948,A61,A73,1.0,A92,A101,0.3333333333333333,A121,0.125,A143,A151,0.0,A173,0.0,A191,A201
A12,0.47058823529411764,A32,A45,0.11742049081104874,A61,A72,1.0,A93,A101,0.0,A124,0.25,A143,A151,0.0,A172,0.0,A191,A201
A14,0.11764705882352941,A32,A40,0.10360955210740619,A65,A75,1.0,A92,A101,1.0,A124,0.5892857142857143,A143,A153,0.0,A174,0.0,A192,A201
A11,0.20588235294117646,A32,A42,0.09843732805106195,A61,A73,0.0,A92,A101,1.0,A121,0.017857142857142856,A141,A151,0.0,A173,0.0,A191,A201
A11,0.07352941176470588,A34,A40,0.14025530978320677,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.30357142857142855,A143,A151,0.3333333333333333,A173,1.0,A191,A201
A11,0.11764705882352941,A32,A42,0.05716958292065588,A61,A73,1.0,A93,A103,0.0,A122,0.03571428571428571,A143,A152,0.0,A172,0.0,A191,A201
A11,0.20588235294117646,A32,A44,0.0532078793881369,A61,A73,1.0,A94,A101,0.6666666666666666,A121,0.5,A143,A152,0.0,A172,0.0,A192,A201
A11,0.11764705882352941,A34,A42,0.10982722570705403,A61,A75,0.6666666666666666,A93,A101,0.6666666666666666,A122,0.7321428571428571,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A11,0.11764705882352941,A34,A43,0.007428194123473094,A61,A74,1.0,A92,A101,0.6666666666666666,A121,0.6964285714285714,A143,A152,1.0,A172,0.0,A192,A201
A12,0.29411764705882354,A33,A40,0.09436557719819523,A65,A73,1.0,A92,A101,1.0,A123,0.4107142857142857,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A14,0.25,A32,A49,0.07274127874986244,A64,A75,1.0,A92,A101,1.0,A121,0.30357142857142855,A141,A152,0.0,A172,0.0,A191,A201
A12,0.29411764705882354,A32,A40,0.1357983933091229,A61,A73,0.6666666666666666,A92,A101,1.0,A122,0.017857142857142856,A143,A151,0.0,A172,0.0,A192,A201
A11,0.29411764705882354,A31,A410,0.06096621547265324,A65,A75,1.0,A93,A101,0.6666666666666666,A123,0.375,A142,A152,0.0,A174,0.0,A192,A201
A12,0.029411764705882353,A31,A40,0.03747111257840872,A62,A72,0.0,A92,A101,0.0,A122,0.23214285714285715,A142,A152,0.0,A172,0.0,A191,A201
A11,0.29411764705882354,A32,A40,0.06558820292725873,A61,A74,1.0,A92,A101,1.0,A123,0.07142857142857142,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.29411764705882354,A30,A49,0.21959942775393418,A61,A73,0.0,A93,A101,1.0,A121,0.30357142857142855,A143,A152,0.6666666666666666,A172,0.0,A192,A201
A14,0.20588235294117646,A34,A40,0.1389347419390338,A61,A74,0.3333333333333333,A93,A101,0.3333333333333333,A122,0.21428571428571427,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A33,A49,0.19880048420820953,A61,A73,0.0,A93,A101,0.3333333333333333,A124,0.23214285714285715,A143,A153,0.0,A173,0.0,A191,A201
A12,0.04411764705882353,A32,A43,0.11439418950148564,A61,A72,0.0,A92,A103,0.0,A121,0.4642857142857143,A143,A152,0.0,A173,0.0,A191,A201
A12,0.07352941176470588,A32,A42,0.03675580499614834,A61,A73,1.0,A92,A101,0.0,A122,0.19642857142857142,A143,A152,0.0,A173,0.0,A191,A201
A12,0.29411764705882354,A31,A46,0.08732254869593925,A61,A74,1.0,A92,A101,1.0,A124,0.26785714285714285,A141,A153,0.0,A172,0.0,A191,A201
A14,0.47058823529411764,A32,A42,0.1705183228788379,A61,A73,1.0,A92,A101,0.3333333333333333,A123,0.16071428571428573,A143,A152,0.0,A174,0.0,A192,A201
A13,0.08823529411764706,A32,A42,0.056399251678221636,A61,A72,1.0,A92,A101,0.3333333333333333,A122,0.07142857142857142,A143,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A31,A42,0.14185099592824915,A63,A73,1.0,A93,A101,1.0,A121,0.05357142857142857,A142,A152,0.0,A173,0.0,A192,A201
A14,0.29411764705882354,A34,A49,0.2352811709034885,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A121,0.9821428571428571,A143,A152,0.0,A174,0.0,A192,A201
A12,0.47058823529411764,A32,A43,0.1332122812809508,A62,A73,1.0,A92,A102,1.0,A124,0.5535714285714286,A143,A153,0.0,A173,0.0,A191,A201
A14,0.20588235294117646,A32,A43,0.09909761197314845,A61,A72,1.0,A93,A101,0.0,A121,0.25,A143,A152,0.0,A173,0.0,A191,A201
A14,0.16176470588235295,A32,A41,0.0577748431825685,A65,A75,1.0,A93,A101,1.0,A124,0.4642857142857143,A141,A153,0.0,A173,1.0,A191,A201
A11,0.11764705882352941,A32,A44,0.02701661714537251,A62,A71,1.0,A92,A101,0.6666666666666666,A122,0.05357142857142857,A143,A152,0.0,A173,0.0,A191,A201
A13,0.08823529411764706,A32,A40,0.05447342357213602,A62,A75,0.0,A92,A101,1.0,A124,0.5178571428571429,A143,A153,0.0,A172,1.0,A191,A201
A11,0.25,A32,A43,0.1709585121602289,A64,A72,1.0,A92,A101,0.3333333333333333,A123,0.17857142857142858,A141,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A31,A41,0.18609001870804445,A61,A73,0.0,A92,A103,1.0,A123,0.05357142857142857,A141,A151,0.0,A173,0.0,A191,A202
A14,0.20588235294117646,A33,A42,0.08572686255089688,A61,A74,1.0,A92,A101,0.0,A121,0.05357142857142857,A143,A152,0.0,A173,0.0,A191,A201
A12,0.6470588235294118,A30,A49,0.6577528337184989,A65,A73,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.5178571428571429,A141,A152,0.0,A174,0.0,A192,A201
A12,0.8235294117647058,A33,A43,0.4900957411687025,A65,A73,0.3333333333333333,A93,A101,0.3333333333333333,A124,0.14285714285714285,A143,A153,0.0,A174,0.0,A191,A201
A11,0.029411764705882353,A34,A40,0.18851105975569496,A61,A73,0.0,A93,A101,0.6666666666666666,A121,0.32142857142857145,A143,A151,0.6666666666666666,A173,1.0,A191,A201
A12,0.38235294117647056,A32,A42,0.17558049961483438,A62,A73,0.3333333333333333,A92,A102,1.0,A123,0.03571428571428571,A143,A151,0.0,A173,0.0,A191,A201
A14,0.11764705882352941,A32,A40,0.02145922746781116,A61,A73,1.0,A91,A101,0.3333333333333333,A121,0.5357142857142857,A143,A152,0.0,A172,0.0,A191,A201
A12,0.25,A34,A49,0.18719049191152196,A61,A74,0.3333333333333333,A93,A101,0.6666666666666666,A122,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.20588235294117646,A34,A40,0.0704302850225597,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.23214285714285715,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.6470588235294118,A32,A49,0.20160669087707714,A65,A73,1.0,A91,A101,0.3333333333333333,A121,0.3392857142857143,A141,A152,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A42,0.08847804555959063,A61,A72,1.0,A92,A101,0.0,A123,0.05357142857142857,A143,A151,0.0,A173,0.0,A191,A201
A11,0.20588235294117646,A32,A43,0.1293056014086057,A61,A73,1.0,A93,A101,1.0,A124,0.8214285714285714,A143,A153,0.3333333333333333,A173,0.0,A191,A201
A14,0.16176470588235295,A32,A43,0.09513590844062947,A65,A75,1.0,A93,A101,0.3333333333333333,A123,0.2857142857142857,A143,A152,0.0,A173,0.0,A191,A201
A13,0.029411764705882353,A32,A42,0.10267414988445031,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.39285714285714285,A143,A152,0.0,A173,0.0,A192,A201
A12,0.07352941176470588,A31,A40,0.06531308462638935,A62,A74,0.3333333333333333,A93,A101,0.6666666666666666,A124,0.17857142857142858,A143,A152,0.0,A173,0.0,A191,A201
A14,0.5588235294117647,A34,A42,0.2086497193793331,A63,A73,1.0,A93,A101,1.0,A121,0.30357142857142855,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.07352941176470588,A32,A46,0.1970947507428194,A65,A75,0.0,A93,A101,1.0,A121,0.8035714285714286,A143,A152,0.0,A172,0.0,A191,A201
A11,0.29411764705882354,A32,A43,0.18763068119291296,A61,A73,0.3333333333333333,A92,A101,1.0,A123,0.16071428571428573,A143,A152,0.0,A173,0.0,A191,A201
A11,0.20588235294117646,A31,A42,0.07169582920655881,A61,A73,1.0,A93,A101,0.6666666666666666,A123,0.44642857142857145,A141,A152,0.0,A173,0.0,A191,A201
A12,0.16176470588235295,A32,A43,0.06569825024760648,A65,A72,1.0,A93,A101,0.0,A122,0.07142857142857142,A143,A152,0.0,A173,0.0,A191,A201
A14,0.07352941176470588,A32,A42,0.09519093210080334,A61,A72,0.3333333333333333,A92,A102,0.3333333333333333,A123,0.0,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.29411764705882354,A32,A40,0.060801144492131615,A61,A72,0.6666666666666666,A92,A101,1.0,A123,0.10714285714285714,A143,A152,0.0,A172,0.0,A192,A201
