checking_account_status,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,residence_since,age,existing_credits,num_dependents,personal_status_A92,personal_status_A93,personal_status_A94,other_debtors_A102,other_debtors_A103,property_A122,property_A123,property_A124,other_installment_plans_A142,other_installment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,telephone_A192,foreign_worker_A202,monthly_payment_estimate
3,2.5649493574615367,0.088,0.022,7.349873704738337,3,4,4,4,4.02535169073515,2,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.8655044137059744
0,3.2188758248682006,0.53,0.234,7.1592919047975645,4,3,4,4,3.4965075614664802,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,2.2241590835802767
2,1.9459101490553132,0.293,0.234,7.170119543449628,0,2,1,1,4.204692619390966,3,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,3.6847125479717175
2,2.772588722239781,0.293,0.28,7.148345743900068,4,2,3,4,3.6888794541139363,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.578220738821089
3,3.2188758248682006,0.53,0.234,7.2399325913204695,0,2,2,2,3.4657359027997265,1,1,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,2.2492115214220525
0,2.5649493574615367,0.293,0.234,6.539585955617669,0,4,4,3,3.58351893845611,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.549596519944443
3,2.772588722239781,0.293,0.234,8.526351129201004,4,4,1,4,4.0943445622221,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,3.0752311227440754
0,2.9444389791664403,0.293,0.181,7.661527081358517,0,2,4,4,3.2188758248682006,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.6020328950839615
0,2.5649493574615367,0.53,0.28,7.703007682479236,0,2,4,3,3.2188758248682006,1,1,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,3.003181197348357
3,3.091042453358316,0.293,0.234,9.447860089234899,4,4,4,4,3.4339872044851463,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,3.0565287380540855
3,3.2188758248682006,0.293,0.234,7.80954132465341,1,3,4,3,3.332204510175204,2,1,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.4261704239470556
1,2.5649493574615367,0.53,0.28,7.052721049232323,0,4,3,3,3.713572066704308,2,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2.7496531378741205
0,3.4339872044851463,0.53,0.181,8.042056410058754,0,1,2,4,3.4657359027997265,1,1,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,2.341900517146653
3,2.3978952727983707,0.53,0.103,7.973155433444133,4,1,1,4,3.4657359027997265,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.32506407760643
1,2.5649493574615367,0.293,0.181,8.193676665955241,0,4,1,4,3.367295829986474,3,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,3.1944789249423264
3,2.5649493574615367,0.293,0.28,7.412160334945205,0,4,2,4,4.1588830833596715,2,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2.889788179787232
0,3.2188758248682006,0.53,0.103,7.9420068084898565,4,4,2,4,3.295836866004329,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.4673231403125184
0,3.6109179126442243,0.293,0.05,8.995412975433313,0,2,3,2,3.258096538021482,2,1,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,2.4911707197592032
3,3.091042453358316,0.293,0.103,8.09437844497296,0,4,1,4,3.6109179126442243,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.6186565105822743
3,3.2188758248682006,0.293,0.28,7.707062655370473,1,4,4,4,3.970291913552122,2,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2.3943336353107205
2,2.5649493574615367,0.293,0.234,7.300472814267799,2,0,2,4,4.204692619390966,3,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2.8462444270217038
0,3.2188758248682006,0.53,0.234,7.22402480828583,4,2,4,4,3.258096538021482,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.2442694907566443
3,3.6109179126442243,0.293,0.234,8.170751423757535,0,3,4,4,3.6375861597263857,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.262790686862834
0,2.9444389791664403,0.53,0.28,8.163371316459912,0,3,4,1,3.258096538021482,1,1,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,2.7724708761907957
3,3.6109179126442243,0.293,0.103,8.65032450401942,3,4,4,2,3.6635616461296463,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.395602645446157
1,2.9444389791664403,0.53,0.022,8.261784679514752,0,0,2,4,4.204692619390966,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.8058943445496816
1,3.6888794541139363,0.293,0.28,8.503905297089302,0,3,2,2,3.258096538021482,2,1,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,2.305281428376718
3,3.2188758248682006,0.293,0.234,7.57095858316901,3,4,4,4,4.110873864173311,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.3520505279134243
1,2.5649493574615367,0.04,0.009,7.252053951852814,0,2,2,2,3.4657359027997265,1,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2.827367304838323
1,2.5649493574615367,0.53,0.234,6.729824070489475,1,1,4,2,3.1780538303479458,1,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2.6237648906837703
1,3.044522437723423,0.53,0.103,8.774776816043985,4,0,1,4,4.110873864173311,1,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,2.8821521258373206
1,2.9444389791664403,0.53,0.097,7.571473648851271,3,2,4,2,3.58351893845611,1,1,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,2.571448653690465
3,3.1354942159291497,0.53,0.28,7.892078421248119,2,4,3,4,3.713572066704308,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.5170125912381685
3,3.8918202981106265,0.293,0.103,7.920083199053234,4,4,4,3,3.6635616461296463,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.0350588137119847
1,3.8918202981106265,0.088,0.05,8.736328721332908,0,4,4,4,3.9318256327243257,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.2447924241451127
0,3.713572066704308,0.293,0.05,8.699348067653093,0,2,4,3,3.332204510175204,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,2.3425822661827382
1,3.091042453358316,0.53,0.097,7.080867896690782,0,4,2,4,3.6888794541139363,1,2,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.290770186283806
3,3.2188758248682006,0.53,0.103,8.750524669117937,4,4,3,4,3.7376696182833684,1,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.718503336324331
3,1.9459101490553132,0.293,0.181,7.108244139731541,4,2,1,2,3.332204510175204,2,1,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,3.6529148805675336
2,3.2188758248682006,0.53,0.181,7.970049304976135,0,4,3,4,3.9512437185814275,1,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.4760350316721134
3,3.2188758248682006,0.53,0.181,8.027150106832774,2,4,4,3,3.4965075614664802,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,2.4937743931645615
3,2.302585092994046,0.53,0.181,7.741533589281828,1,1,2,4,3.1354942159291497,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3.362105319293773
0,2.9444389791664403,0.53,0.103,8.9242570208881,4,4,1,4,3.9512437185814275,1,2,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,3.030885368666911
3,2.5649493574615367,0.293,0.181,7.138073034044347,0,1,2,4,3.1354942159291497,2,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2.7829294224774523
3,3.2188758248682006,0.088,0.234,6.576469569048224,4,4,4,4,4.007333185232471,2,1,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.0430951446589285
1,2.302585092994046,0.53,0.234,7.346010209913293,4,1,4,2,3.58351893845611,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3.1903316981702914
3,3.2188758248682006,0.293,0.05,7.37650812632622,0,4,4,4,4.007333185232471,2,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.2916410969746734
1,2.9444389791664403,0.293,0.28,7.493317248862145,0,4,3,4,3.8918202981106265,2,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,2.5449049214066157
0,3.044522437723423,0.293,0.181,8.360071435644025,0,4,1,4,3.2188758248682006,2,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.7459385196370456
3,2.5649493574615367,0.293,0.28,6.884486652042782,4,4,4,4,3.58351893845611,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.6840633839477355
1,2.5649493574615367,0.53,0.234,8.91905180393029,4,0,1,2,3.2188758248682006,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.4772818332589783
0,3.6109179126442243,0.53,0.234,9.134754385019587,0,3,2,1,3.2188758248682006,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.529759636194647
1,1.9459101490553132,0.53,0.28,6.3818160174060985,0,1,3,3,3.295836866004329,1,1,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,3.279604672653718
3,2.5649493574615367,0.293,0.28,6.836259277277067,4,4,4,4,4.189654742026425,4,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.665260917292626
1,3.7612001156935624,0.049,0.103,9.136047767394327,0,0,1,2,4.02535169073515,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,2.429024642766089
1,2.772588722239781,0.04,0.234,7.483806687665835,0,1,2,1,3.295836866004329,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.69921269881679
1,2.1972245773362196,0.53,0.097,6.811244378601294,0,1,3,2,3.295836866004329,1,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,3.0999309077722175
1,1.9459101490553132,0.53,0.28,6.184148890937483,0,3,3,3,3.367295829986474,1,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,3.178023864020505
0,3.6109179126442243,0.293,0.103,9.172638504792172,0,3,4,4,3.2188758248682006,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.5402511845181155
0,3.8918202981106265,0.53,0.012,8.023552392404348,0,2,3,4,4.007333185232471,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.061645137186721
0,3.8918202981106265,0.53,0.234,8.276903481267057,0,3,4,4,3.8501476017100584,1,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.12674348948878
1,3.6109179126442243,0.088,0.234,8.913684824725294,0,2,2,2,4.007333185232471,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2.4685370978699233
3,1.9459101490553132,0.53,0.012,7.199678345691172,2,2,1,4,4.143134726391533,1,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,3.6999027674460825
3,1.9459101490553132,0.293,0.28,7.349230824613334,0,3,1,2,3.2188758248682006,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,3.7767575384614687
0,3.6109179126442243,0.53,0.012,9.447941704073232,0,0,2,3,3.784189633918261,1,1,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,2.616493072575731
0,2.9444389791664403,0.53,0.28,7.204892510204673,0,2,4,3,3.295836866004329,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2.4469491679682736
3,2.5649493574615367,0.53,0.234,7.004881989712859,0,2,3,2,3.332204510175204,2,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.7310020641676167
2,2.5649493574615367,0.53,0.28,8.012018239159062,0,2,3,1,3.2188758248682006,1,1,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.123655527876912
0,3.6109179126442243,0.53,0.181,7.905810312658931,0,4,2,2,3.7376696182833684,1,2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2.1894184536777845
0,2.1972245773362196,0.293,0.234,6.595780513961311,0,4,4,4,3.871201010907891,2,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,3.0018690770142538
3,2.9444389791664403,0.293,0.181,8.237743803890933,0,1,3,2,3.58351893845611,2,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.7977295037110963
0,3.091042453358316,0.293,0.234,7.3796321526095525,0,4,4,3,3.4339872044851463,2,1,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.3874250399219927
0,2.9444389791664403,0.293,0.234,8.28576542051433,0,4,1,4,3.5263605246161616,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.8140387622704273
3,2.9444389791664403,0.04,0.097,8.334711621820917,0,2,2,2,3.6109179126442243,2,2,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,2.830662031305007
0,3.6109179126442243,0.53,0.103,9.028338763993148,4,4,3,4,3.871201010907891,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.5002891182817897
1,3.8918202981106265,0.088,0.097,8.807172622916703,4,2,4,4,3.6635616461296463,1,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.2629957059405714
3,3.2188758248682006,0.088,0.097,7.773173680482536,2,2,4,2,3.8066624897703196,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.4148721800415567
0,2.9444389791664403,0.53,0.234,7.104144092987527,0,1,4,3,3.1780538303479458,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,2.412732660874733
0,3.828641396489095,0.04,0.097,9.377294451639015,0,4,2,4,3.4011973816621555,2,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.449248566407419
1,3.2188758248682006,0.53,0.28,8.53405030848266,4,4,2,4,3.7612001156935624,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.6512517949747547
2,2.772588722239781,0.53,0.28,7.752764808851328,0,1,2,3,3.258096538021482,1,1,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,2.7962188357270708
0,2.5649493574615367,0.04,0.234,6.9874902470009905,0,2,4,4,3.8918202981106265,2,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2.7242215237794505
3,2.5649493574615367,0.53,0.28,6.787844982309579,4,2,4,2,3.091042453358316,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.646385575825689
3,1.9459101490553132,0.53,0.181,6.400257445308821,0,1,1,3,3.1780538303479458,1,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3.2890816918838586
0,3.2188758248682006,0.293,0.103,7.992268643270745,0,4,4,4,4.1588830833596715,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.482937857224733
3,3.2188758248682006,0.293,0.28,7.867871490396322,0,4,4,3,3.8501476017100584,2,1,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,2.444291708804417
0,3.6109179126442243,0.53,0.181,8.55256033525353,0,3,4,2,3.4011973816621555,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.3685280424972635
3,3.091042453358316,0.088,0.103,8.004365564979574,0,2,3,2,3.367295829986474,2,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,2.589535952921997
3,2.9444389791664403,0.53,0.022,7.572502985020384,0,1,4,4,3.1780538303479458,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.5717982402080994
3,3.2188758248682006,0.049,0.097,7.352441100243583,0,3,4,4,3.9318256327243257,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,2.2841642549366235
3,2.9444389791664403,0.53,0.181,8.138272638530186,0,4,4,4,3.871201010907891,3,2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2.76394678107206
1,3.091042453358316,0.53,0.181,8.28828304520769,4,3,2,3,3.58351893845611,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.681387645194825
3,2.9444389791664403,0.53,0.234,8.819073983267831,4,2,2,4,4.204692619390966,2,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.995162761282449
3,3.2188758248682006,0.53,0.234,7.1308988302963465,0,1,4,2,3.367295829986474,1,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.2153382790366964
0,2.302585092994046,0.53,0.28,7.21890970761906,0,3,3,4,4.0943445622221,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,3.1351326513767748
0,2.5649493574615367,0.53,0.28,6.565264970035361,0,4,4,4,4.060443010546419,1,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,2.5596080292722942
0,3.044522437723423,0.293,0.234,7.71244383427499,0,2,4,2,3.5263605246161616,2,1,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,2.5332195745097086
3,3.2188758248682006,0.293,0.103,8.304742269640771,4,3,3,4,3.784189633918261,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.5800132473208452
3,2.772588722239781,0.293,0.28,7.294377299288821,0,2,4,4,3.58351893845611,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.630890489014253
0,2.9444389791664403,0.049,0.234,7.274479558773871,0,3,4,4,3.4965075614664802,2,2,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,2.470582549084868
3,3.6109179126442243,0.088,0.234,9.294313805752362,0,4,2,2,3.828641396489095,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.573947686045919
3,3.2188758248682006,0.53,0.234,7.29641326877392,1,1,4,3,3.5263605246161616,1,1,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.2667582304367637
3,2.3978952727983707,0.53,0.009,6.796823718274855,4,3,4,3,3.713572066704308,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.834495649321201
3,2.772588722239781,0.293,0.181,8.114922974204593,0,2,4,2,3.367295829986474,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.926839783020221
0,2.772588722239781,0.53,0.234,8.283999304248526,0,2,3,2,3.4011973816621555,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.987821178741743
3,2.302585092994046,0.53,0.234,8.182559264068665,1,2,1,2,3.295836866004329,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,3.553640336231354
3,3.2188758248682006,0.293,0.103,8.666474894131992,3,2,4,2,3.332204510175204,2,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.6923918056040104
3,2.9444389791664403,0.088,0.097,7.682482446534506,0,2,4,2,3.367295829986474,1,1,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.609149824768788
0,3.2188758248682006,0.53,0.28,7.799753318287247,0,1,4,4,3.58351893845611,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.423129608799561
3,3.332204510175204,0.293,0.181,8.417814747435958,3,1,4,2,3.4965075614664802,2,2,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,2.526199914120325
3,2.3978952727983707,0.53,0.181,7.701200180857446,0,2,2,2,3.258096538021482,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.211649928259819
3,2.772588722239781,0.53,0.181,7.706162970199576,2,2,2,4,3.044522437723423,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.7794107753472734
0,2.9444389791664403,0.53,0.28,7.779048644925556,0,1,4,1,3.332204510175204,1,1,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,2.6419459530208282
3,2.5649493574615367,0.293,0.181,8.111328003286733,0,4,2,4,3.7612001156935624,1,1,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,3.162373549282978
3,3.6109179126442243,0.53,0.097,8.910585718290132,4,4,3,2,3.6375861597263857,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.46767883786232
0,2.5649493574615367,0.53,0.181,6.481577129276431,0,4,4,4,3.2188758248682006,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2.526980546583219
3,3.6109179126442243,0.088,0.181,8.946244609330543,2,3,2,4,3.713572066704308,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.477554136028347
2,1.9459101490553132,0.293,0.234,7.203405521083095,0,4,1,4,3.8501476017100584,2,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,3.7018181567017128
0,3.2188758248682006,0.293,0.097,7.232010331664759,1,3,4,1,3.295836866004329,2,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.24675033307968
3,2.772588722239781,0.53,0.012,6.774223886357614,4,1,4,1,3.2188758248682006,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.4432848016799227
0,2.5649493574615367,0.53,0.181,8.186185994226083,0,2,2,2,3.4011973816621555,1,2,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,3.191558527427511
1,2.4849066497880004,0.293,0.234,7.187657164114956,3,2,4,4,3.713572066704308,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.8925260289871133
0,2.9444389791664403,0.049,0.28,7.57095858316901,0,1,3,4,3.6109179126442243,1,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,2.571273725398215
3,3.6109179126442243,0.53,0.28,8.18757739559151,0,4,4,2,3.367295829986474,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.267450436057092
0,2.302585092994046,0.53,0.234,7.260522598089852,0,1,3,2,3.332204510175204,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,3.153204900084284
3,3.4339872044851463,0.293,0.28,8.816260208734581,4,3,2,3,3.6109179126442243,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.5673538320759097
3,3.2188758248682006,0.53,0.103,8.963800242855577,0,3,3,3,3.6635616461296463,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.784761118650051
3,3.2188758248682006,0.53,0.103,9.135401285311689,4,2,2,4,3.8918202981106265,1,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.838071979892466
1,3.4339872044851463,0.293,0.234,7.687997166393016,4,4,4,4,3.6109179126442243,2,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.2387961016138
3,2.9444389791664403,0.293,0.28,7.002155954403621,0,0,4,4,4.189654742026425,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,2.378095115554375
1,3.2188758248682006,0.53,0.181,8.30844552038576,0,3,3,3,3.784189633918261,1,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.5811637268504932
0,2.5649493574615367,0.53,0.05,6.679599185844383,0,1,4,4,3.9889840465642745,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.6041836523645863
1,3.2188758248682006,0.293,0.097,7.946617563244473,4,3,4,3,3.5553480614894135,2,2,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,2.4687555518143833
1,3.8918202981106265,0.53,0.097,9.447941704073232,0,2,2,2,3.1780538303479458,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.4276407902646358
3,3.6109179126442243,0.293,0.234,8.797095076549056,0,4,4,4,3.5553480614894135,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.4362489786169266
3,3.367295829986474,0.049,0.103,8.965079015408355,4,1,3,4,3.713572066704308,2,2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2.662397207745292
0,3.332204510175204,0.293,0.097,7.8009820712577405,0,4,4,4,3.784189633918261,4,2,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,2.3410874234869734
3,2.772588722239781,0.293,0.28,7.512071245835466,0,4,4,4,3.8501476017100584,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.709406983292851
0,2.5649493574615367,0.293,0.234,7.683403681053826,0,2,4,4,3.6635616461296463,2,1,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,2.995538160900724
1,3.6109179126442243,0.293,0.103,8.665785595466064,0,2,3,4,3.5553480614894135,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.3998844075411925
3,2.9444389791664403,0.293,0.28,7.064759027791802,4,2,4,3,3.4011973816621555,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.3993565761691587
3,3.6109179126442243,0.088,0.103,9.09918532261002,4,3,3,2,3.4657359027997265,1,2,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,2.5199092149804136
0,3.091042453358316,0.53,0.28,7.865955413933502,0,1,4,4,3.367295829986474,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,2.5447581301859508
3,2.5649493574615367,0.293,0.181,7.373374309910049,3,3,3,2,3.58351893845611,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,2.8746666239084284
3,2.772588722239781,0.53,0.181,7.690286020676768,4,3,1,4,3.5263605246161616,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.7736843762620236
0,2.9444389791664403,0.53,0.181,8.331827004436057,0,2,2,3,3.7612001156935624,1,1,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,2.8296823481105955
0,2.833213344056216,0.293,0.234,7.873217054862741,0,4,2,4,3.784189633918261,1,1,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,2.7789001740302837
3,3.044522437723423,0.293,0.234,8.156510226079966,4,1,2,4,3.8066624897703196,2,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.6790770614845894
3,3.6109179126442243,0.293,0.103,9.257033099968165,4,4,2,4,3.7612001156935624,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.5636232459212485
3,2.772588722239781,0.53,0.28,7.234898420314831,4,2,4,2,3.713572066704308,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2.6094380180809007
3,3.2188758248682006,0.53,0.28,7.153833801578843,0,4,4,1,3.6109179126442243,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,2.2224634284771647
0,2.5649493574615367,0.53,0.28,7.010311867307229,0,2,2,2,3.044522437723423,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,2.7331190173068958
0,3.091042453358316,0.53,0.234,8.23323750070527,4,3,2,2,3.2188758248682006,1,1,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,2.6635795609213093
